medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
1E65B587835F860087C91479FAFD7118,C0E932FBD674C4AA7EE8AB2C2FAB7B73,VTS,1,,2013-01-13 07:21:00,2013-01-13 07:29:00,5,480,2.60,-73.963638,40.710346,-73.952332,40.73991,11211,Williamsburg,07,11101,Long Island City,
667667069247E305D215FF2A555183D9,CF1AD8C47BEA8E8C36A05746AAE09E91,VTS,1,,2013-01-13 07:22:00,2013-01-13 07:31:00,1,540,2.09,-73.975334,40.73328,-73.987801,40.7495,10010,Stuyvesant Town,07,10001-2062,Koreatown,
2F7430A075A7A4F9D4DA93F3BF4C49E0,C617C18C8270F35E970788CFA4B976B0,VTS,1,,2013-01-13 07:08:00,2013-01-13 07:29:00,1,1260,9.39,-73.945328,40.751034,-73.834984,40.698215,11101,Long Island City,07,11418,Richmond Hill,
0B1C85B5C2B3B3DA21D2EFA36941FCFF,3BAE1F453C9B9ED10E72B3BF8FA68F24,VTS,1,,2013-01-13 07:16:00,2013-01-13 07:31:00,1,900,9.52,-73.959145,40.763451,-73.865433,40.769363,10065,Upper East Side,07,11369,East Elmhurst,
4DC80FE9E42B35052A5F3FD095511228,BF5D5DA7D99A1B631354843FFF402D87,VTS,1,,2013-01-13 07:27:00,2013-01-13 07:34:00,3,420,1.49,-74.002205,40.739632,-73.982185,40.727966,10011,Fulton Houses,07,10009,Loisaida,
DCFC401398C827B50295910B794D4246,79BE50FC5F0275DE2537516330178983,VTS,1,,2013-01-13 07:30:00,2013-01-13 07:31:00,1,60,.49,-73.996368,40.73962,-73.999969,40.738194,10011,Fulton Houses,07,10011,Washington Square Village,
1A0B0E3A50ED7D37F0F07E5EDF95CB31,671D2913967E1A8AFBCA564E71DEBD83,VTS,1,,2013-01-13 07:22:00,2013-01-13 07:30:00,1,480,1.26,-73.979279,40.762009,-73.994385,40.757748,10019,Diamond District,07,10018,Hell's Kitchen,
11EAFA84FF6B9F48C6B192AB1728E847,2BA379C7633C5BF0526A6398D680FB57,VTS,2,,2013-01-13 07:36:00,2013-01-13 07:37:00,1,60,.00,-73.971443,40.745426,-73.971474,40.745407,10016,Tudor City,07,10016,Tudor City,
817030069CADBD7EC6F46F4BE098C5C0,18F9A7A41564778A6F0941CE6F1990FF,VTS,1,,2013-01-13 07:23:00,2013-01-13 07:30:00,1,420,.14,-73.981667,40.763145,-74.000259,40.758629,10019,San Juan Hill,07,10018,Hell's Kitchen,
100259CA7B7A590C13E40D5778C0123C,D482B7204632A33BD5688B3FF973A1E9,VTS,1,,2013-01-13 07:33:00,2013-01-13 07:37:00,1,240,1.21,-73.992874,40.768261,-73.985451,40.75771,10019,Clinton,07,10036,Diamond District,
